28,-368,972,40956
28,-360,964,40979
28,-376,972,41003
28,-372,960,41027
28,-376,940,41051
4,-376,940,41075
12,-380,944,41099
12,-372,924,41122
12,-360,948,41146
16,-376,960,41170
32,-368,960,41194
24,-376,964,41218
24,-376,968,41242
20,-368,960,41266
36,-368,968,41290
12,-372,952,41314
20,-372,948,41338
16,-372,952,41361
20,-364,960,41385
12,-380,948,41409
8,-376,932,41433
-12,-384,860,41457
-80,-452,572,41481
-12,-516,24,41505
12,-596,-108,41529
4,-620,108,41556
-16,-764,16,41580
40,-944,-52,41604
28,-1056,-36,41628
-16,-1288,148,41653
16,-1488,12,41678
64,-1600,60,41702
-4,-1780,164,41726
24,-1844,240,41750
40,-2040,112,41774
20,-2040,176,41798
4,-2040,228,41821
12,-2040,232,41845
-4,-2040,216,41869
0,-1944,184,41893
12,-1792,240,41917
-4,-1716,152,41941
12,-1536,176,41965
-4,-1388,172,41989
8,-1080,148,42013
-4,-960,104,42037
12,-828,100,42060
-12,-752,116,42084
0,-648,116,42108
-12,-528,96,42135
4,-508,100,42159
-16,-524,96,42183
8,-528,56,42207
-8,-600,132,42232
-8,-736,116,42258
-4,-848,96,42281
12,-968,72,42305
-4,-1096,124,42329
4,-1380,116,42353
12,-1512,104,42377
4,-1636,120,42401
12,-1768,136,42425
16,-1864,100,42449
20,-1996,120,42473
8,-2020,136,42497
28,-2040,140,42520
32,-2036,80,42544
48,-1948,64,42568
16,-1776,132,42592
40,-1668,-8,42616
24,-1520,28,42640
0,-1376,96,42664
28,-1264,-48,42688
16,-1008,-4,42713
-4,-884,16,42740
-4,-860,-24,42765
4,-724,-60,42789
-4,-592,-36,42813
-8,-588,-56,42837
-8,-564,-28,42861
-16,-600,24,42885
-8,-636,-20,42909
0,-796,-44,42933
-4,-896,32,42957
-4,-996,48,42980
-8,-1104,28,43004
0,-1236,52,43028
4,-1492,112,43052
8,-1604,104,43076
12,-1716,128,43100
12,-1800,148,43124
8,-1868,156,43148
12,-1920,172,43173
16,-1928,156,43197
20,-1900,172,43223
12,-1848,216,43247
16,-1756,160,43270
16,-1560,164,43294
4,-1464,156,43324
8,-1320,164,43348
0,-1080,140,43372
4,-968,128,43396
-4,-860,112,43420
8,-776,112,43444
-12,-724,108,43468
8,-620,100,43493
-4,-596,96,43516
4,-600,76,43539
4,-628,80,43563
4,-668,116,43587
4,-740,124,43611
20,-892,60,43635
16,-1004,108,43659
8,-1120,140,43683
8,-1224,132,43707
20,-1356,108,43731
24,-1588,120,43754
8,-1676,152,43778
8,-1804,100,43826
12,-1828,96,43850
8,-1768,72,43874
4,-1772,56,43898
8,-1720,76,43924
-4,-1688,108,43948
4,-1520,28,43972
4,-1388,36,43996
4,-1276,16,44020
-4,-1180,16,44044
